CustomerID,Road250_Flag,Total_Spend,Total_Qty,Online_Shopper,gender,HomeOwnerFlag,MaritalStatus,NumberCarsOwned,TotalChildren,Tenure,Age,age_band,Spend_Percentile,Qty_Percentile
27997,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
17541,0,4.99,1,1,1,0,S,3,3,10,61,61-70,1,1
17526,0,4.99,1,1,0,1,M,0,0,11,46,41-50,1,1
15458,0,4.99,1,1,1,1,M,2,2,10,58,81+,1,1
24703,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
19919,0,4.99,1,1,1,1,S,1,0,10,40,31-40,1,1
25785,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
16381,0,4.99,1,1,1,1,M,4,1,10,52,81+,1,1
14527,0,4.99,1,1,1,1,M,2,2,10,69,61-70,1,1
21263,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
24415,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
23437,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
29290,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
21838,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
16357,0,4.99,1,1,1,1,M,4,4,13,49,41-50,1,1
22772,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
17590,0,4.99,1,1,1,0,S,2,0,13,47,41-50,1,1
24895,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
17168,0,4.99,1,1,1,1,M,0,1,12,46,41-50,1,1
16240,0,4.99,1,1,0,1,M,2,4,13,67,61-70,1,1
24376,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
21845,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
28286,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
25141,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
15776,0,4.99,1,1,1,1,M,2,2,13,64,61-70,1,1
21850,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
17534,0,4.99,1,1,0,1,S,3,0,11,42,41-50,1,1
23657,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
22856,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
28768,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
16722,0,4.99,1,1,1,1,M,2,4,11,49,41-50,1,1
18423,0,4.99,1,1,0,1,M,2,3,11,61,61-70,1,1
14899,0,4.99,1,1,1,1,M,1,1,10,44,41-50,1,1
19638,0,4.99,1,1,0,1,M,1,2,10,73,71-80,1,1
21868,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
19363,0,4.99,1,1,0,1,M,1,1,10,83,81+,1,1
27207,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
17520,0,4.99,1,1,0,0,S,0,2,13,43,41-50,1,1
24891,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
28151,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
14920,0,4.99,1,1,1,1,M,4,4,13,68,61-70,1,1
24607,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
22755,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
26802,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
16903,0,4.99,1,1,1,1,M,1,1,13,44,41-50,1,1
17432,0,4.99,1,1,1,1,M,1,1,11,44,41-50,1,1
16960,0,4.99,1,1,1,0,S,0,0,10,48,41-50,1,1
18555,0,4.99,1,1,0,0,M,0,1,10,79,71-80,1,1
18531,0,4.99,1,1,0,1,M,1,2,10,81,81+,1,1
16842,0,4.99,1,1,1,1,S,2,2,11,73,71-80,1,1
24816,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
16669,0,4.99,1,1,0,1,S,2,3,10,40,31-40,1,1
19463,0,4.99,1,1,1,1,M,1,1,11,47,41-50,1,1
24109,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
24464,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
17538,0,4.99,1,1,0,0,S,1,0,11,36,31-40,1,1
26051,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
24111,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
22918,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
17131,0,4.99,1,1,1,1,M,1,1,11,52,81+,1,1
17368,0,4.99,1,1,1,0,M,2,2,10,58,81+,1,1
16650,0,4.99,1,1,0,1,S,2,2,10,51,81+,1,1
16988,0,4.99,1,1,1,1,M,1,1,10,58,81+,1,1
19748,0,4.99,1,1,1,1,M,3,5,11,54,81+,1,1
15423,0,4.99,1,1,1,1,M,0,3,10,54,81+,1,1
21725,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
23430,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
17132,0,4.99,1,1,0,1,S,1,4,11,36,31-40,1,1
28911,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
25456,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
20967,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
25349,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
22814,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
21859,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
17344,0,4.99,1,1,1,1,S,0,2,10,44,41-50,1,1
14942,0,4.99,1,1,1,0,M,0,4,11,55,81+,1,1
20099,0,4.99,1,1,0,0,M,1,0,11,54,81+,1,1
18421,0,4.99,1,1,1,1,M,4,1,10,52,81+,1,1
21860,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
17395,0,4.99,1,1,0,1,M,2,2,11,65,61-70,1,1
24218,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
15907,0,4.99,1,1,1,1,M,0,1,13,46,41-50,1,1
17015,0,4.99,1,1,1,1,M,4,0,13,43,41-50,1,1
17160,0,4.99,1,1,1,1,M,0,0,11,35,31-40,1,1
17606,0,4.99,1,1,0,1,M,0,0,11,46,41-50,1,1
14766,0,4.99,1,1,1,0,M,1,0,10,43,41-50,1,1
27039,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
15344,0,4.99,1,1,1,1,S,2,3,10,49,41-50,1,1
14763,0,4.99,1,1,1,1,S,0,0,10,36,31-40,1,1
15560,0,4.99,1,1,1,1,M,3,4,10,46,41-50,1,1
23643,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
17275,0,4.99,1,1,0,0,S,1,1,12,47,41-50,1,1
22662,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
24744,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
23554,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
28345,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
23476,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
24575,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
24967,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
21825,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
22801,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
15746,0,4.99,1,1,1,1,M,1,0,10,51,81+,1,1
22917,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
14630,0,4.99,1,1,1,0,S,1,0,10,49,41-50,1,1
14404,0,4.99,1,1,1,1,M,2,0,10,51,81+,1,1
14909,0,4.99,1,1,0,1,S,1,4,11,61,61-70,1,1
21032,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
19753,0,4.99,1,1,0,1,M,4,2,10,72,71-80,1,1
25784,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
14620,0,4.99,1,1,1,1,M,1,1,11,41,41-50,1,1
28127,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
18569,0,4.99,1,1,0,1,M,2,3,10,62,61-70,1,1
23308,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
16917,0,4.99,1,1,1,1,M,1,2,10,64,61-70,1,1
18061,0,4.99,1,1,1,1,S,3,4,10,50,41-50,1,1
18657,0,4.99,1,1,1,1,S,1,0,10,41,41-50,1,1
21010,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
16775,0,4.99,1,1,0,0,S,1,0,11,38,31-40,1,1
24995,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
22557,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
25534,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
21347,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
17694,0,4.99,1,1,0,1,M,1,3,10,68,61-70,1,1
24487,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
14592,0,4.99,1,1,1,1,M,2,5,11,52,81+,1,1
16501,0,4.99,1,1,0,0,S,4,5,10,48,41-50,1,1
24045,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
20402,0,4.99,1,1,1,1,S,0,0,10,44,41-50,1,1
25507,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
17556,0,4.99,1,1,1,1,M,2,4,11,51,81+,1,1
16769,0,4.99,1,1,1,1,M,0,4,11,55,81+,1,1
28125,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
16003,0,4.99,1,1,1,1,S,4,0,11,43,41-50,1,1
23095,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
28248,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
16874,0,4.99,1,1,1,1,M,3,4,11,50,41-50,1,1
14788,0,4.99,1,1,1,1,S,1,4,10,46,41-50,1,1
28999,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
21076,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
15381,0,4.99,1,1,1,1,M,0,1,12,46,41-50,1,1
14609,0,4.99,1,1,1,1,S,0,0,10,35,31-40,1,1
20088,0,4.99,1,1,1,1,S,0,4,10,52,81+,1,1
16899,0,4.99,1,1,1,0,S,1,2,13,55,81+,1,1
17377,0,4.99,1,1,0,1,M,3,5,10,65,61-70,1,1
17472,0,4.99,1,1,0,1,S,1,2,12,46,41-50,1,1
15857,0,4.99,1,1,1,1,M,3,3,11,59,81+,1,1
28266,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
20407,0,4.99,1,1,0,1,M,4,1,11,52,81+,1,1
23012,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
23070,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
16815,0,4.99,1,1,1,1,M,0,1,11,73,71-80,1,1
22521,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
13824,0,4.99,1,1,0,1,S,0,0,11,44,41-50,1,1
24122,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
18397,0,4.99,1,1,1,1,M,0,4,10,48,41-50,1,1
28306,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
17408,0,4.99,1,1,1,1,M,0,3,11,60,81+,1,1
18510,0,4.99,1,1,0,0,S,4,3,10,59,81+,1,1
24805,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
14689,0,4.99,1,1,1,0,S,2,0,10,38,31-40,1,1
17111,0,4.99,1,1,1,1,S,4,0,10,40,31-40,1,1
25016,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
18102,0,4.99,1,1,1,1,S,4,5,10,68,61-70,1,1
15164,0,4.99,1,1,1,1,M,4,3,10,60,81+,1,1
20130,0,4.99,1,1,0,1,S,1,0,11,38,31-40,1,1
25466,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
22491,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
25783,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
23562,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
15680,0,4.99,1,1,1,1,M,0,1,10,57,81+,1,1
24857,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
27034,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
28003,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
18069,0,4.99,1,1,1,1,M,2,0,10,42,41-50,1,1
14528,0,4.99,1,1,1,1,M,3,4,10,54,81+,1,1
15967,0,4.99,1,1,1,0,M,0,2,11,44,41-50,1,1
27934,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
26730,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
18123,0,4.99,1,1,0,1,M,3,0,12,42,41-50,1,1
25299,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
16766,0,4.99,1,1,0,0,S,1,0,10,37,31-40,1,1
14583,0,4.99,1,1,1,0,S,4,4,10,69,61-70,1,1
28251,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
28085,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
21376,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
24986,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
17473,0,4.99,1,1,1,1,M,3,2,11,77,71-80,1,1
16978,0,4.99,1,1,1,1,M,1,1,12,52,81+,1,1
23892,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
23129,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
14629,0,4.99,1,1,1,1,M,0,0,11,48,41-50,1,1
25131,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
24258,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
24894,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
26488,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
22494,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
27836,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
22516,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
24152,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
18404,0,4.99,1,1,1,1,M,1,4,10,64,61-70,1,1
21674,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
28358,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
22802,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
16024,0,4.99,1,1,1,1,M,2,4,10,49,41-50,1,1
23676,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
22493,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
18106,0,4.99,1,1,1,1,M,2,4,10,50,41-50,1,1
15400,0,4.99,1,1,1,1,M,1,1,10,52,81+,1,1
19938,0,4.99,1,1,0,0,S,2,3,10,51,81+,1,1
25665,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
25002,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
22558,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
15533,0,4.99,1,1,0,1,S,4,3,11,64,61-70,1,1
18111,0,4.99,1,1,1,1,M,1,1,10,57,81+,1,1
25132,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
17467,0,4.99,1,1,1,1,S,2,0,11,34,31-40,1,1
17166,0,4.99,1,1,1,1,S,2,0,11,37,31-40,1,1
21128,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
17174,0,4.99,1,1,1,0,S,1,0,10,38,31-40,1,1
15300,0,4.99,1,1,0,1,S,2,4,11,63,61-70,1,1
16905,0,4.99,1,1,1,1,S,0,3,11,55,81+,1,1
19933,0,4.99,1,1,0,1,M,0,3,10,43,41-50,1,1
12837,0,4.99,1,1,1,1,M,1,0,12,34,31-40,1,1
14607,0,4.99,1,1,1,1,M,2,2,11,60,81+,1,1
18434,0,4.99,1,1,1,0,M,4,1,10,53,81+,1,1
21114,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
18405,0,4.99,1,1,1,1,M,0,5,10,56,81+,1,1
14721,0,4.99,1,1,1,0,M,0,5,11,56,81+,1,1
15414,0,4.99,1,1,1,0,M,2,3,11,62,61-70,1,1
18230,0,4.99,1,1,1,1,M,1,1,11,61,61-70,1,1
21823,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
28924,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
17335,0,4.99,1,1,1,1,M,0,1,11,41,41-50,1,1
19927,0,4.99,1,1,0,1,S,1,0,10,42,41-50,1,1
23347,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
24649,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
16299,0,4.99,1,1,0,1,M,4,0,12,40,31-40,1,1
26270,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
22488,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
23976,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
17137,0,4.99,1,1,1,1,M,3,4,12,64,61-70,1,1
17429,0,4.99,1,1,0,1,M,1,0,12,34,31-40,1,1
25247,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
26232,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
25316,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
27950,0,4.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
28604,0,7.95,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
28606,0,7.95,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
28605,0,7.95,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
28780,0,7.95,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
28599,0,7.95,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
28607,0,7.95,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
28596,0,7.95,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
28603,0,7.95,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
28597,0,7.95,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
28601,0,7.95,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
28789,0,7.95,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
28612,0,8.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
12517,0,8.99,1,1,0,1,M,2,2,10,62,61-70,1,1
12552,0,8.99,1,1,1,1,M,2,4,11,63,61-70,1,1
12478,0,8.99,1,1,1,1,M,4,0,12,43,41-50,1,1
12539,0,8.99,1,1,1,1,M,0,1,12,51,81+,1,1
12514,0,8.99,1,1,0,1,S,2,3,10,78,71-80,1,1
12524,0,8.99,1,1,0,1,M,1,1,10,52,81+,1,1
12543,0,8.99,1,1,0,1,S,2,0,11,39,31-40,1,1
12651,0,8.99,1,1,1,1,S,2,0,12,43,41-50,1,1
12512,0,8.99,1,1,0,1,S,1,4,12,51,81+,1,1
12536,0,8.99,1,1,0,0,S,2,3,10,58,81+,1,1
12537,0,8.99,1,1,1,1,M,1,1,11,54,81+,1,1
29057,0,8.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
12538,0,8.99,1,1,1,1,S,4,5,10,49,41-50,1,1
12534,0,8.99,1,1,1,1,M,3,4,10,53,81+,1,1
12516,0,8.99,1,1,1,0,M,1,0,11,47,41-50,1,1
28611,0,8.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
28615,0,8.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
12641,0,8.99,1,1,0,0,M,1,0,11,35,31-40,1,1
12488,0,8.99,1,1,1,0,S,1,1,11,47,41-50,1,1
28788,0,8.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
12481,0,8.99,1,1,1,1,M,0,1,10,73,71-80,1,1
12507,0,8.99,1,1,1,1,S,0,2,11,49,41-50,1,1
12542,0,8.99,1,1,0,1,S,1,0,11,51,81+,1,1
12541,0,8.99,1,1,1,1,M,1,2,11,63,61-70,1,1
28613,0,8.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
28610,0,8.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
12511,0,8.99,1,1,1,1,M,3,5,11,65,61-70,1,1
28967,0,8.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
12656,0,8.99,1,1,0,1,M,0,1,12,43,41-50,1,1
12518,0,8.99,1,1,1,1,M,2,4,12,63,61-70,1,1
12649,0,8.99,1,1,0,1,M,1,1,11,56,81+,1,1
12535,0,8.99,1,1,0,1,S,0,4,10,55,81+,1,1
28614,0,8.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
11584,0,8.99,1,1,0,1,M,2,0,12,35,31-40,1,1
11586,0,8.99,1,1,0,1,M,2,2,12,74,71-80,1,1
12556,0,8.99,1,1,0,1,M,1,4,10,53,81+,1,1
12515,0,8.99,1,1,0,0,M,2,0,11,42,41-50,1,1
12642,0,8.99,1,1,1,1,S,2,3,10,51,81+,1,1
12544,0,8.99,1,1,0,0,S,1,0,12,42,41-50,1,1
22355,0,9.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
20487,0,9.99,1,1,0,1,S,3,4,11,53,81+,1,1
28938,0,9.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
21454,0,9.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
22352,0,9.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
20637,0,9.99,1,1,0,1,M,0,2,11,46,41-50,1,1
20388,0,9.99,1,1,0,0,M,1,2,12,56,81+,1,1
20634,0,9.99,1,1,0,1,S,1,0,11,46,41-50,1,1
24246,0,9.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
20509,0,9.99,1,1,0,1,S,3,4,12,51,81+,1,1
20512,0,9.99,1,1,1,1,M,0,0,11,35,31-40,1,1
20732,0,9.99,1,1,0,1,M,3,5,10,53,81+,1,1
20681,0,9.99,1,1,0,1,M,3,3,10,61,61-70,1,1
28951,0,9.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
20449,0,9.99,1,1,0,1,S,0,0,10,45,41-50,1,1
20540,0,9.99,1,1,0,1,S,0,3,11,50,41-50,1,1
20777,0,9.99,1,1,0,0,M,4,0,11,43,41-50,1,1
24253,0,9.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
12553,0,9.99,1,1,1,0,S,1,0,10,39,31-40,1,1
29117,0,9.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
24494,0,9.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
21623,0,9.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
12605,0,9.99,1,1,1,1,M,0,1,11,56,81+,1,1
21294,0,9.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
28942,0,9.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
21314,0,9.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
22009,0,9.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
20440,0,9.99,1,1,0,0,S,2,3,10,60,81+,1,1
23254,0,9.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
13596,0,9.99,1,1,1,0,S,2,0,10,37,31-40,1,1
21399,0,9.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
21934,0,9.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
21686,0,9.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
20780,0,9.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
21425,0,9.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
23278,0,9.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
20687,0,9.99,1,1,0,0,S,1,0,12,45,41-50,1,1
21358,0,9.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
20791,0,9.99,1,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
